# (X, Y) are on NAD83, UTM Zone 15N
X,Y,Z,mag
334050,6636800,196.37195442736,4920
334100,6636800,196.186101413786,4914
334150,6636800,195.989773929471,4909
334200,6636800,195.783544146726,4908
334250,6636800,195.56804842866,4908
334300,6636800,195.343981778288,4910
334350,6636800,195.112091922315,4915
334400,6636800,194.873173118072,4926
334450,6636800,194.628059038306,4952
334500,6636800,194.377614941304,4998
334550,6636800,194.122729604384,5070
334600,6636800,193.864306911207,5167
334650,6636800,193.603257021299,5229
334700,6636800,193.340487391236,5194
334750,6636800,193.076893968639,5090
334800,6636800,192.813352615867,4982
334850,6636800,192.550710930596,4904
334900,6636800,192.289780754469,4855
334950,6636800,192.031331106558,4826
335000,6636800,191.776081123639,4813
335050,6636800,191.524693665805,4807
335100,6636800,191.277770076395,4802
335150,6636800,191.03584564206,4801
335200,6636800,190.799385710221,4805
335250,6636800,190.568782549615,4811
335300,6636800,190.344353818123,4815
335350,6636800,190.126341891932,4814
335400,6636800,189.914913737944,4815
335450,6636800,189.710161831969,4824
335500,6636800,189.512105597412,4836
335550,6636800,189.320692947313,4847
335600,6636800,189.135802825265,4856
335650,6636800,188.957248237798,4854
335700,6636800,188.784780402546,4843
335750,6636800,188.618093033567,4829
335800,6636800,188.456827117227,4825
335850,6636800,188.300576696111,4824
335900,6636800,188.148895002035,4822
335950,6636800,188.00130033749,4830
336000,6636800,187.857281731326,4844
336050,6636800,187.716304856258,4865
336100,6636800,187.57781831625,4904
336150,6636800,187.441260065995,4971
336200,6636800,187.30606383479,5074
336250,6636800,187.171665253807,5183
336300,6636800,187.037507536553,5228
336350,6636800,186.903046973227,5268
336400,6636800,186.767758249171,5351
336450,6636800,186.63113955297,5471
336500,6636800,186.49271674294,5604
336550,6636800,186.352047127671,5740
336600,6636800,186.208722794673,5837
336650,6636800,186.062373979704,5879
336700,6636800,185.912671549199,5857
336750,6636800,185.759329252764,5740
336800,6636800,185.602105569455,5591
336850,6636800,185.440805658959,5451
336900,6636800,185.275283185903,5333
336950,6636800,185.105441200911,5236
337000,6636800,184.931232278727,5160
337050,6636800,184.752658945228,5095
337100,6636800,184.569773316217,5045
337150,6636800,184.382676466926,5004
337200,6636800,184.191517526343,4971
337250,6636800,183.996492495275,4942
337300,6636800,183.797842893241,4916
337350,6636800,183.595853528046,4894
337400,6636800,183.390850697104,4872
337450,6636800,183.183200406205,4854
337500,6636800,182.97330523261,4844
337550,6636800,182.761600137767,4833
337600,6636800,182.548547955983,4824
337650,6636800,182.334634855826,4818
337700,6636800,182.120365433054,4816
337750,6636800,181.906257957392,4815
337800,6636800,181.692839750022,4815
337850,6636800,181.480642640121,4812
337900,6636800,181.270198602094,4807
337950,6636800,181.062035436456,4798
338000,6636800,180.856671898712,4782
338050,6636800,180.654612315827,4750
338100,6636800,180.456342217018,4724
338150,6636800,180.262324590673,4744
338200,6636800,180.072995445175,4769
338250,6636800,179.888759575492,4794
338300,6636800,179.709987259808,4842
338350,6636800,179.537011371592,4864
338400,6636800,179.370124685879,4837
338450,6636800,179.209577482965,4821
338500,6636800,179.055575424262,4809
338550,6636800,178.908278401933,4805
338600,6636800,178.767799446541,4803
338650,6636800,178.634203679368,4803
338700,6636800,178.507507729411,4803
338750,6636800,178.387679959326,4801
338800,6636800,178.274642558505,4799
338850,6636800,178.168274651506,4800
338900,6636800,178.068415259276,4805
338950,6636800,177.97486666016,4816
339000,6636800,177.887398009229,4833
330000,6637000,199.106879514096,4909
330050,6637000,199.016153981548,4904
330100,6637000,198.922932895467,4900
330150,6637000,198.827504921944,4895
330200,6637000,198.730195942719,4890
330250,6637000,198.631366785753,4885
330300,6637000,198.531410565326,4881
330350,6637000,198.430749555844,4880
330400,6637000,198.329831362834,4880
330450,6637000,198.229124349858,4880
330500,6637000,198.129112956595,4880
330550,6637000,198.030293100727,4881
330600,6637000,197.933167341625,4877
330650,6637000,197.838239679064,4870
330700,6637000,197.746010249911,4864
330750,6637000,197.656969937459,4867
330800,6637000,197.571595312918,4880
330850,6637000,197.490343700186,4907
330900,6637000,197.413647983742,4966
330950,6637000,197.34191160271,5071
331000,6637000,197.275504209601,5207
331050,6637000,197.214757594581,5341
331100,6637000,197.159961313858,5462
331150,6637000,197.111358997796,5599
331200,6637000,197.069145148536,5743
331250,6637000,197.033461782254,5823
331300,6637000,197.004395496818,5808
331350,6637000,196.981976275301,5745
331400,6637000,196.966177520798,5658
331450,6637000,196.956916404282,5566
331500,6637000,196.954054406697,5490
331550,6637000,196.957398258018,5423
331600,6637000,196.966702733901,5384
331650,6637000,196.981674879161,5402
331700,6637000,197.001977957051,5467
331750,6637000,197.027234813781,5569
331800,6637000,197.057032014001,5652
331850,6637000,197.090923867293,5607
331900,6637000,197.128436507788,5494
331950,6637000,197.169072736621,5388
332000,6637000,197.212316159322,5314
332050,6637000,197.257634518766,5263
332100,6637000,197.304483587923,5219
332150,6637000,197.352311182339,5175
332200,6637000,197.400561233182,5138
332250,6637000,197.448677617709,5106
332300,6637000,197.496107858549,5084
332350,6637000,197.542306409823,5065
332400,6637000,197.58673784138,5052
332450,6637000,197.628880055381,5044
332500,6637000,197.668227104672,5042
332550,6637000,197.704290089088,5042
332600,6637000,197.736596808317,5042
332650,6637000,197.764691706119,5046
332700,6637000,197.788136832612,5052
332750,6637000,197.806513197295,5061
332800,6637000,197.819421644001,5092
332850,6637000,197.826482656796,5137
332900,6637000,197.827335915761,5130
332950,6637000,197.821640973354,5095
333000,6637000,197.809078761351,5068
333050,6637000,197.789353222699,5061
333100,6637000,197.762192463022,5054
333150,6637000,197.72734990777,5040
333200,6637000,197.68460557766,5021
333250,6637000,197.633766913922,5011
333300,6637000,197.574669807295,5000
333350,6637000,197.507179854064,4992
333400,6637000,197.431194008821,4981
333450,6637000,197.346642035101,4989
333500,6637000,197.253487762839,4980
333550,6637000,197.15172920946,4970
333600,6637000,197.041397294544,4968
333650,6637000,196.922555249343,4963
333700,6637000,196.795299353282,4955
333750,6637000,196.659759646136,4946
333800,6637000,196.516100218515,4935
333850,6637000,196.364519308653,4926
333900,6637000,196.205248712168,4920
333950,6637000,196.038552618613,4915
334000,6637000,195.864725780834,4908
334050,6637000,195.684091243335,4905
334100,6637000,195.496997444521,4906
334150,6637000,195.303815393017,4912
334200,6637000,195.104935595429,4922
334250,6637000,194.900764154237,4933
334300,6637000,194.691718476205,4936
334350,6637000,194.478222666839,4934
334400,6637000,194.260703197268,4936
334450,6637000,194.039585165494,4944
334500,6637000,193.815288854481,4960
334550,6637000,193.588225957053,4989
334600,6637000,193.358795188592,5022
334650,6637000,193.12737781796,5044
334700,6637000,192.894333961205,5044
334750,6637000,192.659999625915,5014
334800,6637000,192.424683956674,4963
334850,6637000,192.188666774535,4913
334900,6637000,191.952196250009,4877
334950,6637000,191.715486848058,4849
335000,6637000,191.47871755806,4833
335050,6637000,191.242030725455,4824
335100,6637000,191.00553195338,4826
335150,6637000,190.76929121139,4835
335200,6637000,190.533345018027,4852
335250,6637000,190.297699341514,4866
335300,6637000,190.062333193205,4864
335350,6637000,189.827202649262,4855
335400,6637000,189.592245325655,4847
335450,6637000,189.357384923093,4844
335500,6637000,189.122536768244,4846
335550,6637000,188.887613244485,4850
335600,6637000,188.652528730184,4852
335650,6637000,188.417204480695,4848
335700,6637000,188.1815737555,4847
335750,6637000,187.945586723041,4846
335800,6637000,187.709214889273,4850
335850,6637000,187.472455565631,4863
335900,6637000,187.235336673377,4873
335950,6637000,186.997920886717,4897
336000,6637000,186.760308784031,4930
336050,6637000,186.522641497736,4966
336100,6637000,186.285102827824,4993
336150,6637000,186.047920700281,5018
336200,6637000,185.811368241007,5047
336250,6637000,185.575763798159,5073
336300,6637000,185.341470114363,5103
336350,6637000,185.108891949771,5140
336400,6637000,184.878472373542,5184
336450,6637000,184.650688028801,5229
336500,6637000,184.426044270504,5276
336550,6637000,184.205069765263,5312
336600,6637000,183.988310550445,5342
336650,6637000,183.776323731313,5344
336700,6637000,183.569671159179,5314
336750,6637000,183.368912035987,5265
336800,6637000,183.174594614984,5221
336850,6637000,182.987248820941,5178
336900,6637000,182.807378664296,5137
336950,6637000,182.63545499441,5096
337000,6637000,182.471908537348,5058
337050,6637000,182.317123095325,5024
337100,6637000,182.17142925151,4994
337150,6637000,182.035098612789,4967
337200,6637000,181.908338652027,4943
337250,6637000,181.791288851484,4925
337300,6637000,181.684017990954,4907
337350,6637000,181.586522516255,4889
337400,6637000,181.498725542471,4873
337450,6637000,181.420476110349,4864
337500,6637000,181.35154982649,4857
337550,6637000,181.29165139858,4851
337600,6637000,181.24041812202,4842
337650,6637000,181.19742446457,4832
337700,6637000,181.162187215779,4822
337750,6637000,181.134171631419,4812
337800,6637000,181.11279770239,4804
337850,6637000,181.097446286404,4793
337900,6637000,181.087466370383,4781
337950,6637000,181.08218211403,4769
338000,6637000,181.080899435437,4765
338050,6637000,181.082913705114,4764
338100,6637000,181.087517431728,4773
338150,6637000,181.094007751472,4797
338200,6637000,181.10169351814,4824
338250,6637000,181.109901928986,4830
338300,6637000,181.117985237752,4827
338350,6637000,181.125327430253,4818
338400,6637000,181.131350006346,4809
338450,6637000,181.135517151917,4803
338500,6637000,181.137340360184,4800
338550,6637000,181.136381636943,4802
338600,6637000,181.132255989831,4803
338650,6637000,181.124633025523,4805
338700,6637000,181.113237929861,4807
338750,6637000,181.097852048624,4808
338800,6637000,181.078312822933,4812
338850,6637000,181.054512885237,4817
338900,6637000,181.02639850372,4826
338950,6637000,180.993967580762,4838
339000,6637000,180.957266932972,4853
330000,6637200,199.689051740475,4906
330050,6637200,199.543933245661,4901
330100,6637200,199.39758927254,4897
330150,6637200,199.250780193536,4893
330200,6637200,199.104285139077,4890
330250,6637200,198.958893434296,4890
330300,6637200,198.81539543642,4891
330350,6637200,198.674573131662,4893
330400,6637200,198.537191127598,4897
330450,6637200,198.403987352303,4898
330500,6637200,198.275663508636,4896
330550,6637200,198.152876253791,4895
330600,6637200,198.036229281789,4893
330650,6637200,197.926265963891,4892
330700,6637200,197.823463410753,4895
330750,6637200,197.728227295177,4904
330800,6637200,197.640887524603,4918
330850,6637200,197.561694859039,4943
330900,6637200,197.490818089858,4990
330950,6637200,197.428341994467,5061
331000,6637200,197.374266938928,5160
331050,6637200,197.328509003896,5288
331100,6637200,197.290901580877,5426
331150,6637200,197.261198201796,5580
331200,6637200,197.239076502626,5699
331250,6637200,197.224143331354,5749
331300,6637200,197.21594115563,5714
331350,6637200,197.213956041431,5629
331400,6637200,197.217626192668,5534
331450,6637200,197.226350518545,5485
331500,6637200,197.239497368706,5470
331550,6637200,197.256413311264,5514
331600,6637200,197.27643238885,5600
331650,6637200,197.298885280321,5654
331700,6637200,197.323108096031,5678
331750,6637200,197.348451244208,5674
331800,6637200,197.374287741896,5603
331850,6637200,197.400020840597,5509
331900,6637200,197.425091584237,5418
331950,6637200,197.448985677997,5331
332000,6637200,197.471239675354,5259
332050,6637200,197.491445426105,5202
332100,6637200,197.509252890782,5158
332150,6637200,197.524371677646,5121
332200,6637200,197.536571281726,5090
332250,6637200,197.545680453494,5066
332300,6637200,197.55158538879,5050
332350,6637200,197.554226617417,5039
332400,6637200,197.553595271335,5031
332450,6637200,197.549728100221,5026
332500,6637200,197.5427015925,5024
332550,6637200,197.532625236365,5024
332600,6637200,197.519634349245,5025
332650,6637200,197.503881849395,5031
332700,6637200,197.485530071331,5043
332750,6637200,197.464743486178,5062
332800,6637200,197.441682832578,5085
332850,6637200,197.416499263715,5090
332900,6637200,197.389328525435,5074
332950,6637200,197.360285307876,5054
333000,6637200,197.329456990537,5037
333050,6637200,197.296897330526,5023
333100,6637200,197.26262150105,5011
333150,6637200,197.226602100367,5000
333200,6637200,197.188765726236,4990
333250,6637200,197.148990120735,4978
333300,6637200,197.10710195578,4968
333350,6637200,197.062875422028,4963
333400,6637200,197.016031941058,4966
333450,6637200,196.966240820382,4972
333500,6637200,196.913120701291,4966
333550,6637200,196.856241274288,4957
333600,6637200,196.79512629059,4954
333650,6637200,196.729257788585,4947
333700,6637200,196.658081223495,4939
333750,6637200,196.581011603652,4930
333800,6637200,196.497440987202,4920
333850,6637200,196.406746714238,4912
333900,6637200,196.30830058507,4908
333950,6637200,196.201478187906,4905
334000,6637200,196.085667868654,4902
334050,6637200,195.960280513156,4905
334100,6637200,195.824760071804,4913
334150,6637200,195.678593617735,4919
334200,6637200,195.521320991635,4926
334250,6637200,195.352544546562,4933
334300,6637200,195.171938421397,4931
334350,6637200,194.979256581312,4923
334400,6637200,194.774339470786,4913
334450,6637200,194.55711975228,4906
334500,6637200,194.3276260452,4904
334550,6637200,194.085985160681,4916
334600,6637200,193.832423724685,4934
334650,6637200,193.567268657444,4943
334700,6637200,193.29094609078,4942
334750,6637200,193.003979523795,4928
334800,6637200,192.706986620403,4905
334850,6637200,192.400674291302,4883
334900,6637200,192.085832799938,4871
334950,6637200,191.763329168604,4861
335000,6637200,191.434099629782,4854
335050,6637200,191.099141074984,4853
335100,6637200,190.759501978627,4865
335150,6637200,190.416272891567,4885
335200,6637200,190.070576488549,4913
335250,6637200,189.723557291788,4935
335300,6637200,189.376371682757,4929
335350,6637200,189.030177394673,4906
335400,6637200,188.686123924723,4881
335450,6637200,188.345342724864,4863
335500,6637200,188.008936689915,4852
335550,6637200,187.677969925307,4848
335600,6637200,187.353458553396,4846
335650,6637200,187.036361538514,4843
335700,6637200,186.72757176589,4844
335750,6637200,186.427908117373,4848
335800,6637200,186.138108949801,4852
335850,6637200,185.858826163357,4861
335900,6637200,185.590619436463,4873
335950,6637200,185.333951513156,4882
336000,6637200,185.08918441482,4890
336050,6637200,184.856576630779,4903
336100,6637200,184.636281655922,4917
336150,6637200,184.428347638304,4934
336200,6637200,184.232717955851,4952
336250,6637200,184.049232911142,4970
336300,6637200,183.877632666848,4981
336350,6637200,183.717561237012,4989
336400,6637200,183.568570983118,5002
336450,6637200,183.430128405536,5019
336500,6637200,183.301621135527,5038
336550,6637200,183.182365923342,5056
336600,6637200,183.071617435368,5069
336650,6637200,182.968577508769,5077
336700,6637200,182.87240353496,5080
336750,6637200,182.782216625376,5073
336800,6637200,182.697111194691,5055
336850,6637200,182.616164233614,5036
336900,6637200,182.538443933944,5022
336950,6637200,182.463018653988,5003
337000,6637200,182.388966266225,4983
337050,6637200,182.315382841066,4966
337100,6637200,182.241391184282,4948
337150,6637200,182.166149283104,4929
337200,6637200,182.0888580597,4912
337250,6637200,182.008767637861,4897
337300,6637200,181.925182651545,4880
337350,6637200,181.837467832772,4864
337400,6637200,181.745053494384,4852
337450,6637200,181.647440218703,4843
337500,6637200,181.544202388328,4834
337550,6637200,181.434990243383,4829
337600,6637200,181.319531416531,4826
337650,6637200,181.19763227536,4823
337700,6637200,181.0691781111,4818
337750,6637200,180.934132849316,4810
337800,6637200,180.792538170456,4800
337850,6637200,180.644511657745,4788
337900,6637200,180.490243088206,4779
337950,6637200,180.329989527527,4779
338000,6637200,180.164070431805,4784
338050,6637200,179.992862538101,4794
338100,6637200,179.816794611137,4808
338150,6637200,179.636341615136,4814
338200,6637200,179.452017899068,4815
338250,6637200,179.264370219524,4813
338300,6637200,179.073970930132,4813
338350,6637200,178.881410700682,4815
338400,6637200,178.687291391432,4820
338450,6637200,178.492218669831,4823
338500,6637200,178.296794553884,4824
338550,6637200,178.101611454073,4823
338600,6637200,177.907246250579,4821
338650,6637200,177.714254862774,4814
338700,6637200,177.523166942016,4806
338750,6637200,177.334480650991,4800
338800,6637200,177.148657957225,4799
338850,6637200,176.96612118065,4800
338900,6637200,176.787250841508,4803
338950,6637200,176.612383815812,4809
339000,6637200,176.441811165342,4815
330000,6637400,198.893059674314,4903
330050,6637400,198.861350219261,4900
330100,6637400,198.826605270514,4898
330150,6637400,198.788901145454,4896
330200,6637400,198.748369188762,4895
330250,6637400,198.705193991533,4897
330300,6637400,198.659610963751,4898
330350,6637400,198.611903675389,4901
330400,6637400,198.562399103003,4904
330450,6637400,198.511462067108,4907
330500,6637400,198.459489380076,4913
330550,6637400,198.406902551327,4919
330600,6637400,198.354140479824,4926
330650,6637400,198.301651677744,4926
330700,6637400,198.249886020451,4926
330750,6637400,198.199285644692,4935
330800,6637400,198.150275656489,4948
330850,6637400,198.103255644807,4967
330900,6637400,198.058591251935,4986
330950,6637400,198.016605550484,5008
331000,6637400,197.977571050447,5047
331050,6637400,197.941702726629,5108
331100,6637400,197.909152584003,5217
331150,6637400,197.880005518261,5375
331200,6637400,197.854276682315,5542
331250,6637400,197.831910952992,5640
331300,6637400,197.812783952857,5660
331350,6637400,197.796704530344,5609
331400,6637400,197.783418872907,5527
331450,6637400,197.77261603488,5469
331500,6637400,197.763934381536,5479
331550,6637400,197.756968733088,5583
331600,6637400,197.751278869622,5712
331650,6637400,197.746399399556,5778
331700,6637400,197.741850302086,5741
331750,6637400,197.737147483145,5631
331800,6637400,197.731813466114,5547
331850,6637400,197.725388472761,5485
331900,6637400,197.717441608837,5398
331950,6637400,197.707581340126,5317
332000,6637400,197.695464154153,5255
332050,6637400,197.680801570188,5201
332100,6637400,197.663367034466,5155
332150,6637400,197.643001047598,5110
332200,6637400,197.619613981086,5073
332250,6637400,197.593186484053,5050
332300,6637400,197.563768545437,5031
332350,6637400,197.53147728676,5021
332400,6637400,197.496493265093,5016
332450,6637400,197.459055576911,5013
332500,6637400,197.419455378928,5012
332550,6637400,197.37802781106,5011
332600,6637400,197.335142720463,5013
332650,6637400,197.291194342428,5019
332700,6637400,197.246590310758,5030
332750,6637400,197.201740126258,5041
332800,6637400,197.157043254513,5044
332850,6637400,197.112877744981,5035
332900,6637400,197.069589367395,5024
332950,6637400,197.027480434647,5014
333000,6637400,196.986799003337,5005
333050,6637400,196.947729008024,4995
333100,6637400,196.910381572669,4986
333150,6637400,196.874787625429,4978
333200,6637400,196.84089191557,4972
333250,6637400,196.808548755304,4967
333300,6637400,196.777519606993,4964
333350,6637400,196.747472417579,4963
333400,6637400,196.717982039533,4963
333450,6637400,196.688533456505,4963
333500,6637400,196.658527072072,4956
333550,6637400,196.627285917911,4940
333600,6637400,196.594064316713,4929
333650,6637400,196.558058593792,4921
333700,6637400,196.518420392028,4914
333750,6637400,196.474271422709,4907
333800,6637400,196.424717865414,4903
333850,6637400,196.36886537085,4900
333900,6637400,196.305834690312,4899
333950,6637400,196.234777674362,4901
334000,6637400,196.154893639547,4906
334050,6637400,196.065444447066,4913
334100,6637400,195.965768354867,4918
334150,6637400,195.85529314569,4916
334200,6637400,195.73354815662,4910
334250,6637400,195.600174292932,4905
334300,6637400,195.454931506659,4897
334350,6637400,195.297703810107,4889
334400,6637400,195.128502508542,4881
334450,6637400,194.947467591668,4878
334500,6637400,194.754866692625,4884
334550,6637400,194.551091172359,4915
334600,6637400,194.336649553515,4966
334650,6637400,194.112158859862,4968
334700,6637400,193.878334980257,4925
334750,6637400,193.635980664669,4881
334800,6637400,193.385971733041,4855
334850,6637400,193.129242209242,4854
334900,6637400,192.866768829669,4861
334950,6637400,192.599555102295,4868
335000,6637400,192.328615144234,4867
335050,6637400,192.054957145088,4876
335100,6637400,191.779566811631,4893
335150,6637400,191.503390733484,4919
335200,6637400,191.227320652358,4948
335250,6637400,190.952180102505,4980
335300,6637400,190.678712774021,4976
335350,6637400,190.407572229871,4937
335400,6637400,190.139312507119,4893
335450,6637400,189.874380921856,4869
335500,6637400,189.613113042263,4852
335550,6637400,189.355729774103,4844
335600,6637400,189.102336695903,4841
335650,6637400,188.852926107407,4836
335700,6637400,188.607380984904,4835
335750,6637400,188.365481032493,4839
335800,6637400,188.126911035802,4843
335850,6637400,187.891270884542,4850
335900,6637400,187.6580867604,4859
335950,6637400,187.426824201736,4864
336000,6637400,187.19690280321,4865
336050,6637400,186.967712566774,4865
336100,6637400,186.738630581175,4871
336150,6637400,186.509037333074,4881
336200,6637400,186.278332931951,4903
336250,6637400,186.045953767448,4932
336300,6637400,185.811389290994,4954
336350,6637400,185.574197187294,4948
336400,6637400,185.334016121405,4925
336450,6637400,185.090576902884,4920
336500,6637400,184.84371249756,4936
336550,6637400,184.593366317352,4951
336600,6637400,184.339598104561,4962
336650,6637400,184.082586974639,4972
336700,6637400,183.822632053883,4977
336750,6637400,183.560150761416,4973
336800,6637400,183.295675347131,4964
336850,6637400,183.029847257479,4955
336900,6637400,182.763409978568,4929
336950,6637400,182.497199476038,4909
337000,6637400,182.232132050731,4895
337050,6637400,181.969190603199,4884
337100,6637400,181.709410100381,4874
337150,6637400,181.453862597863,4863
337200,6637400,181.203641765051,4854
337250,6637400,180.959846443694,4847
337300,6637400,180.723563979894,4841
337350,6637400,180.495853955694,4837
337400,6637400,180.277732800129,4832
337450,6637400,180.07015861569,4828
337500,6637400,179.874015951428,4827
337550,6637400,179.690102456742,4825
337600,6637400,179.51911743407,4819
337650,6637400,179.361652518269,4811
337700,6637400,179.218183696181,4802
337750,6637400,179.089064377933,4793
337800,6637400,178.974520174052,4780
337850,6637400,178.874645461046,4768
337900,6637400,178.789401906413,4765
337950,6637400,178.718619052745,4777
338000,6637400,178.661997007651,4795
338050,6637400,178.619110841589,4803
338100,6637400,178.58941605246,4812
338150,6637400,178.572255917159,4823
338200,6637400,178.56687037234,4834
338250,6637400,178.572405506681,4845
338300,6637400,178.587924682964,4854
338350,6637400,178.612420385944,4856
338400,6637400,178.644826697691,4849
338450,6637400,178.684032327583,4837
338500,6637400,178.728893400759,4822
338550,6637400,178.77824664712,4806
338600,6637400,178.830922409112,4793
338650,6637400,178.885757584517,4785
338700,6637400,178.941607942562,4781
338750,6637400,178.997359156429,4783
338800,6637400,179.051936897555,4787
338850,6637400,179.104315815466,4792
338900,6637400,179.153527769453,4799
338950,6637400,179.198668871672,4802
339000,6637400,179.238905447002,4806
330000,6637600,199.926643407129,4902
330050,6637600,199.848557149492,4898
330100,6637600,199.770850053374,4898
330150,6637600,199.693944188544,4898
330200,6637600,199.618257896376,4899
330250,6637600,199.544199974877,4903
330300,6637600,199.472163457987,4910
330350,6637600,199.402520201378,4916
330400,6637600,199.335615558555,4926
330450,6637600,199.27176291098,4933
330500,6637600,199.211238320886,4935
330550,6637600,199.154275367434,4937
330600,6637600,199.101060647398,4928
330650,6637600,199.05173004055,4926
330700,6637600,199.006365139884,4929
330750,6637600,198.964990350044,4939
330800,6637600,198.927571063122,4950
330850,6637600,198.89401249978,4955
330900,6637600,198.864159441457,4963
330950,6637600,198.837796963846,4996
331000,6637600,198.814652262038,5059
331050,6637600,198.794397471401,5168
331100,6637600,198.776652883153,5327
331150,6637600,198.760991220878,5497
331200,6637600,198.746943273259,5626
331250,6637600,198.734005263891,5722
331300,6637600,198.721646955289,5723
331350,6637600,198.709320343039,5691
331400,6637600,198.696468886865,5626
331450,6637600,198.682538029597,5604
331500,6637600,198.666986334956,5626
331550,6637600,198.649296566853,5678
331600,6637600,198.628986416906,5739
331650,6637600,198.605619086084,5751
331700,6637600,198.578814010054,5684
331750,6637600,198.548257055302,5596
331800,6637600,198.513709033861,5568
331850,6637600,198.47501268649,5503
331900,6637600,198.432098228192,5400
331950,6637600,198.38498758755,5321
332000,6637600,198.333797466964,5249
332050,6637600,198.278741007728,5188
332100,6637600,198.220127363478,5136
332150,6637600,198.158358795225,5095
332200,6637600,198.093925455876,5063
332250,6637600,198.027398076685,5040
332300,6637600,197.959418690664,5025
332350,6637600,197.890689184189,5017
332400,6637600,197.821958064427,5011
332450,6637600,197.754006515829,5011
332500,6637600,197.687633385917,5019
332550,6637600,197.623638832886,5015
332600,6637600,197.562807373519,5009
332650,6637600,197.50589066367,5003
332700,6637600,197.453590442795,5004
332750,6637600,197.406541350641,5005
332800,6637600,197.365294288469,5001
332850,6637600,197.330300748629,4994
332900,6637600,197.301898550922,4986
332950,6637600,197.280299244061,4979
333000,6637600,197.265577341675,4976
333050,6637600,197.257661411515,4976
333100,6637600,197.25632743319,4980
333150,6637600,197.26119470771,4980
333200,6637600,197.271724479436,4974
333250,6637600,197.287221399418,4965
333300,6637600,197.306837661937,4957
333350,6637600,197.329579833183,4952
333400,6637600,197.354317821646,4949
333450,6637600,197.379795603011,4945
333500,6637600,197.404645451265,4941
333550,6637600,197.427404984769,4929
333600,6637600,197.446536133364,4918
333650,6637600,197.460445789883,4911
333700,6637600,197.467507901306,4906
333750,6637600,197.466086293371,4902
333800,6637600,197.454558515462,4899
333850,6637600,197.431339733573,4897
333900,6637600,197.394906765353,4898
333950,6637600,197.343821343988,4901
334000,6637600,197.276752087283,4906
334050,6637600,197.192495481148,4909
334100,6637600,197.089995308089,4908
334150,6637600,196.968359912376,4903
334200,6637600,196.826876968726,4895
334250,6637600,196.66502532735,4888
334300,6637600,196.482484019866,4880
334350,6637600,196.279138006912,4876
334400,6637600,196.055080811341,4875
334450,6637600,195.810613633207,4879
334500,6637600,195.546241164156,4891
334550,6637600,195.262663750521,4909
334600,6637600,194.960766423341,4926
334650,6637600,194.641604802738,4922
334700,6637600,194.306388589941,4897
334750,6637600,193.956463097208,4872
334800,6637600,193.593288910514,4856
334850,6637600,193.21842007465,4851
334900,6637600,192.833480705647,4853
334950,6637600,192.440140970356,4859
335000,6637600,192.040092995608,4863
335050,6637600,191.635026763927,4872
335100,6637600,191.226606437874,4887
335150,6637600,190.816447705975,4902
335200,6637600,190.406096801966,4912
335250,6637600,189.997011066006,4919
335300,6637600,189.590541714448,4921
335350,6637600,189.187919881495,4913
335400,6637600,188.790244792693,4895
335450,6637600,188.398474370188,4876
335500,6637600,188.01341888989,4861
335550,6637600,187.635737594501,4850
335600,6637600,187.265938089875,4839
335650,6637600,186.904379294881,4832
335700,6637600,186.551277189275,4827
335750,6637600,186.206712762038,4828
335800,6637600,185.870642080148,4828
335850,6637600,185.542908620601,4829
335900,6637600,185.223257852577,4830
335950,6637600,184.911353347181,4832
336000,6637600,184.606794490482,4833
336050,6637600,184.309134968966,4834
336100,6637600,184.01790128297,4844
336150,6637600,183.732611040778,4860
336200,6637600,183.452791435256,4898
336250,6637600,183.177997241824,4956
336300,6637600,182.907826953038,4992
336350,6637600,182.641937005246,4962
336400,6637600,182.380053932751,4916
336450,6637600,182.121984890735,4887
336500,6637600,181.867626180389,4864
336550,6637600,181.61696880487,4849
336600,6637600,181.370101024579,4841
336650,6637600,181.127207772796,4838
336700,6637600,180.888567747908,4833
336750,6637600,180.654548058754,4825
336800,6637600,180.425596004832,4813
336850,6637600,180.202228562962,4873
336900,6637600,179.985019701412,4894
336950,6637600,179.774585823652,4883
337000,6637600,179.571569561317,4844
337050,6637600,179.376622967946,4812
337100,6637600,179.190389567882,4801
337150,6637600,179.013486184235,4799
337200,6637600,178.846484876084,4801
337250,6637600,178.689895743079,4806
337300,6637600,178.54415049295,4810
337350,6637600,178.409587194515,4812
337400,6637600,178.286436811777,4813
337450,6637600,178.174812041352,4814
337500,6637600,178.074698164065,4815
337550,6637600,177.985946132094,4810
337600,6637600,177.908268104438,4799
337650,6637600,177.841235784676,4788
337700,6637600,177.784281902749,4778
337750,6637600,177.736704643422,4766
337800,6637600,177.69767448694,4757
337850,6637600,177.666243410037,4764
337900,6637600,177.641356774977,4808
337950,6637600,177.621867349649,4841
338000,6637600,177.606551888933,4843
338050,6637600,177.594129219787,4841
338100,6637600,177.583279657679,4844
338150,6637600,177.572665614401,4849
338200,6637600,177.560952641013,4852
338250,6637600,177.546830526294,4854
338300,6637600,177.529034352616,4845
338350,6637600,177.506364756494,4835
338400,6637600,177.477706998461,4823
338450,6637600,177.442048770328,4812
338500,6637600,177.398497023206,4802
338550,6637600,177.346293050669,4798
338600,6637600,177.284825117391,4800
338650,6637600,177.213638192278,4800
338700,6637600,177.132440916688,4798
338750,6637600,177.041109618053,4793
338800,6637600,176.93968906363,4790
338850,6637600,176.828390682437,4790
